article_name,country,region,revision_id,article_quality,population
Iliyan Todorov,bulgaria,EUROPE,804051107,Stub,6.9270000000000005
Rumen Radev,bulgaria,EUROPE,804055261,C,6.9270000000000005
Krasen Kralev,bulgaria,EUROPE,804067812,Start,6.9270000000000005
Petur Tanchev,bulgaria,EUROPE,804068689,Start,6.9270000000000005
Aleksandar Tomov (politician),bulgaria,EUROPE,804070974,C,6.9270000000000005
Borislav Tsekov,bulgaria,EUROPE,804095790,Start,6.9270000000000005
Lilyana Pavlova,bulgaria,EUROPE,804502072,Start,6.9270000000000005
Ilian Mihov,bulgaria,EUROPE,805415586,Start,6.9270000000000005
Krasimir Karakachanov,bulgaria,EUROPE,805424861,Start,6.9270000000000005
Petar Dertliev,bulgaria,EUROPE,806491339,Start,6.9270000000000005
Boyko Borisov,bulgaria,EUROPE,806534866,B,6.9270000000000005
Irina Bokova,bulgaria,EUROPE,806720213,GA,6.9270000000000005
Simeon Saxe-Coburg-Gotha,bulgaria,EUROPE,806860512,B,6.9270000000000005
Béla Vörösmarty,hungary,EUROPE,545936100,Stub,9.767000000000001
Mihály Mikes (soldier),hungary,EUROPE,559788982,Stub,9.767000000000001
"Domonkos II, Archbishop of Esztergom",hungary,EUROPE,680629551,Stub,9.767000000000001
"Péter Szilágyi (politician, 1981)",hungary,EUROPE,690152474,Start,9.767000000000001
Ferenc Münnich,hungary,EUROPE,704859854,Start,9.767000000000001
Antal Dovcsák,hungary,EUROPE,704860350,Stub,9.767000000000001
Moritz Wahrmann,hungary,EUROPE,705601685,Start,9.767000000000001
Géza Malasits,hungary,EUROPE,705993227,Stub,9.767000000000001
Attila Juhász,hungary,EUROPE,708961165,Stub,9.767000000000001
Konrád Burchard-Bélaváry,hungary,EUROPE,710571525,Stub,9.767000000000001
Zsigmond Bródy,hungary,EUROPE,711280172,Start,9.767000000000001
Sava Bjelanović,hungary,EUROPE,712500755,Start,9.767000000000001
János Kis,hungary,EUROPE,712542498,Start,9.767000000000001
Árpád Székely,hungary,EUROPE,714648738,Stub,9.767000000000001
Miklós Gimes,hungary,EUROPE,716767066,Stub,9.767000000000001
József Haubrich,hungary,EUROPE,717364052,Stub,9.767000000000001
Carlo Favetti,hungary,EUROPE,717378949,Start,9.767000000000001
Ferenc Kárpáti,hungary,EUROPE,717476400,Stub,9.767000000000001
Péter Ágoston,hungary,EUROPE,717523927,Stub,9.767000000000001
Frigyes Puja,hungary,EUROPE,717545161,Stub,9.767000000000001
János Teleszky,hungary,EUROPE,717571374,Stub,9.767000000000001
János Boldóczki,hungary,EUROPE,717603971,Stub,9.767000000000001
Sándor Wekerle Jr.,hungary,EUROPE,717674711,Stub,9.767000000000001
László Teleki,hungary,EUROPE,717690652,Start,9.767000000000001
István Antos,hungary,EUROPE,717701448,Stub,9.767000000000001
Mátyás Tímár,hungary,EUROPE,717706240,Stub,9.767000000000001
István Hetényi,hungary,EUROPE,717720744,Stub,9.767000000000001
Miklós Villányi,hungary,EUROPE,717720892,Stub,9.767000000000001
Péter Oszkó,hungary,EUROPE,717884451,Stub,9.767000000000001
"Gabriel Anton, Baron Splény de Miháldy",hungary,EUROPE,718170043,Stub,9.767000000000001
Tibor Czibere,hungary,EUROPE,718366348,Stub,9.767000000000001
Jenő Balogh,hungary,EUROPE,718724463,Stub,9.767000000000001
Gábor Vladár,hungary,EUROPE,718765866,Stub,9.767000000000001
Győző Istóczy,hungary,EUROPE,718805249,Start,9.767000000000001
"Sándor Hollán, Sr.",hungary,EUROPE,718978233,Stub,9.767000000000001
"Sándor Hollán, Jr.",hungary,EUROPE,718978327,Stub,9.767000000000001
Pál Széchenyi,hungary,EUROPE,718981502,Stub,9.767000000000001
András Bethlen,hungary,EUROPE,718981621,Stub,9.767000000000001
Andor Festetics,hungary,EUROPE,718982007,Stub,9.767000000000001
Béla Serényi,hungary,EUROPE,719025612,Stub,9.767000000000001
Sándor Csizmadia,hungary,EUROPE,719081650,Stub,9.767000000000001
László Hunyady de Kéthely,hungary,EUROPE,719081823,Stub,9.767000000000001
Jenő Hamburger,hungary,EUROPE,719087458,Stub,9.767000000000001
Károly Vántus,hungary,EUROPE,719087563,Stub,9.767000000000001
József Takács (politician),hungary,EUROPE,719089672,Stub,9.767000000000001
János Péter,hungary,EUROPE,719710733,Stub,9.767000000000001
Károly Bárányos,hungary,EUROPE,719966922,Stub,9.767000000000001
István Csala,hungary,EUROPE,719980277,Stub,9.767000000000001
János Matolcsi,hungary,EUROPE,719988277,Stub,9.767000000000001
Csaba Hütter,hungary,EUROPE,720060591,Stub,9.767000000000001
János Szabó (Minister of Agriculture),hungary,EUROPE,720079925,Stub,9.767000000000001
Éva Tétényi,hungary,EUROPE,720137141,C,9.767000000000001
Pál Tar,hungary,EUROPE,720657443,Stub,9.767000000000001
Aladár Andrássy,hungary,EUROPE,721043974,Stub,9.767000000000001
Dénes Pázmándy (1848–1936),hungary,EUROPE,721263084,Stub,9.767000000000001
Gábor Andreánszky (politician),hungary,EUROPE,721309680,Start,9.767000000000001
Miksa Hadik,hungary,EUROPE,721393128,Stub,9.767000000000001
Ferenc Bartha,hungary,EUROPE,721647297,Start,9.767000000000001
Dezső Dersfi,hungary,EUROPE,721820002,Stub,9.767000000000001
János Jeszenák,hungary,EUROPE,721905175,Start,9.767000000000001
József Ágoston,hungary,EUROPE,722002878,Stub,9.767000000000001
Lajos Simonyi,hungary,EUROPE,722149969,Stub,9.767000000000001
György Bartal,hungary,EUROPE,722150877,Stub,9.767000000000001
József Zichy,hungary,EUROPE,722150901,Stub,9.767000000000001
Dénes Pázmándy (1781–1854),hungary,EUROPE,722152115,Stub,9.767000000000001
Károly Szentiványi,hungary,EUROPE,722152458,Stub,9.767000000000001
Dezső Perczel,hungary,EUROPE,722152766,Stub,9.767000000000001
Balthasar Báthory,hungary,EUROPE,722257039,Start,9.767000000000001
Bódog Czorda,hungary,EUROPE,722964404,Stub,9.767000000000001
Sándor Apponyi,hungary,EUROPE,723175643,Start,9.767000000000001
Vilmos Vályi-Nagy,hungary,EUROPE,724342646,C,9.767000000000001
Franz Haller,hungary,EUROPE,724606038,Stub,9.767000000000001
Sámuel Teleki (Chancellor),hungary,EUROPE,725682539,Start,9.767000000000001
Stephen VII Báthory,hungary,EUROPE,726306858,Stub,9.767000000000001
Michele Maylender,hungary,EUROPE,726577258,Start,9.767000000000001
Luigi Ossoinack,hungary,EUROPE,726590202,Stub,9.767000000000001
Andrea Ossoinack,hungary,EUROPE,726624473,Start,9.767000000000001
Benedict I of Esztergom,hungary,EUROPE,729003007,Stub,9.767000000000001
Ottó Korvin,hungary,EUROPE,730191170,Stub,9.767000000000001
Gaspare Matcovich,hungary,EUROPE,730337858,Stub,9.767000000000001
Lajos Batthyány (governor),hungary,EUROPE,730338603,Start,9.767000000000001
Valéria Benke,hungary,EUROPE,730887642,Stub,9.767000000000001
Zsolt Páva,hungary,EUROPE,730941193,Stub,9.767000000000001
Pál Szinyei Merse,hungary,EUROPE,733863170,Start,9.767000000000001
Dénes Pázmándy (1816–1856),hungary,EUROPE,734012663,Start,9.767000000000001
Imre Horváth,hungary,EUROPE,734323562,Stub,9.767000000000001
Lajos Fodor,hungary,EUROPE,734768903,Start,9.767000000000001
Elemér Gergátz,hungary,EUROPE,734771077,Stub,9.767000000000001
Gyula Kautz,hungary,EUROPE,735593321,Start,9.767000000000001
Nicholas Kove,hungary,EUROPE,736692417,Start,9.767000000000001
George Lichtenstein (musician),hungary,EUROPE,737947408,Start,9.767000000000001
Samson Wertheimer,hungary,EUROPE,742097468,C,9.767000000000001
Macchiedo,hungary,EUROPE,743955929,Stub,9.767000000000001
Salo Weisselberger,hungary,EUROPE,744117326,Start,9.767000000000001
Anna Kéthly,hungary,EUROPE,744237385,Start,9.767000000000001
Jenő Rácz (Minister of Finance),hungary,EUROPE,744805640,Stub,9.767000000000001
Gustav Groß,hungary,EUROPE,744907441,Start,9.767000000000001
Miklós Vásárhelyi,hungary,EUROPE,745979858,Stub,9.767000000000001
Béla Grünwald,hungary,EUROPE,747282300,C,9.767000000000001
István Bata,hungary,EUROPE,748061357,Stub,9.767000000000001
Pál Somssich,hungary,EUROPE,748149117,Stub,9.767000000000001
Leó Frankel,hungary,EUROPE,749421552,Start,9.767000000000001
Béla Jurcsek,hungary,EUROPE,749985568,Start,9.767000000000001
John Drágfi,hungary,EUROPE,751717588,Stub,9.767000000000001
Emil Baumgärtel,hungary,EUROPE,755938910,Stub,9.767000000000001
Rebeka Szabó,hungary,EUROPE,757334947,Start,9.767000000000001
Béla Vágó,hungary,EUROPE,759066175,Stub,9.767000000000001
Béla Perczel,hungary,EUROPE,760947178,Stub,9.767000000000001
András Vonza,hungary,EUROPE,761378900,Stub,9.767000000000001
Levin Rauch,hungary,EUROPE,765123102,Start,9.767000000000001
Csaba Horváth (politician),hungary,EUROPE,765253422,Stub,9.767000000000001
Ottó Dóra,hungary,EUROPE,765253889,Stub,9.767000000000001
Miksa Falk,hungary,EUROPE,765485932,Start,9.767000000000001
Ernő Mesterházy,hungary,EUROPE,766895308,Stub,9.767000000000001
Antun Fabris,hungary,EUROPE,768889609,Start,9.767000000000001
Miklós Kozma,hungary,EUROPE,771117033,Start,9.767000000000001
Miklós Horthy Jr.,hungary,EUROPE,772916378,Start,9.767000000000001
Ivan Naumovich,hungary,EUROPE,773182516,C,9.767000000000001
Count Gustav Kálnoky,hungary,EUROPE,774711350,Start,9.767000000000001
Tibor Farkas,hungary,EUROPE,774739248,Start,9.767000000000001
Ákos Kriza,hungary,EUROPE,776033712,Stub,9.767000000000001
Kocsárd Janky,hungary,EUROPE,776039226,Start,9.767000000000001
Elek Benedek,hungary,EUROPE,778479097,Start,9.767000000000001
Teofil Fabiny,hungary,EUROPE,779049849,Stub,9.767000000000001
Count Richard Belcredi,hungary,EUROPE,779844018,C,9.767000000000001
Lajos Szikszai,hungary,EUROPE,779942476,Stub,9.767000000000001
Zoltán Böszörmény,hungary,EUROPE,780361209,Start,9.767000000000001
Lajos Pálmai,hungary,EUROPE,780510938,Stub,9.767000000000001
Andor Schmuck,hungary,EUROPE,781050327,Stub,9.767000000000001
Lajos Czinege,hungary,EUROPE,781300506,Stub,9.767000000000001
Károly Csáky,hungary,EUROPE,781625628,Stub,9.767000000000001
Frigyes Korányi (politician),hungary,EUROPE,781825908,Stub,9.767000000000001
List of governors and heads of state of Fiume,hungary,EUROPE,781985704,Start,9.767000000000001
Vilmos Vázsonyi,hungary,EUROPE,782181891,Start,9.767000000000001
Lajos Aulich,hungary,EUROPE,782571409,Stub,9.767000000000001
Samu Hazai,hungary,EUROPE,782637660,Start,9.767000000000001
Gusztáv Hennyey,hungary,EUROPE,782639860,Stub,9.767000000000001
György Thurzó,hungary,EUROPE,782665665,Start,9.767000000000001
Stephen III Báthory,hungary,EUROPE,782671245,Start,9.767000000000001
Stephen V Báthory,hungary,EUROPE,782671260,GA,9.767000000000001
Béla Linder,hungary,EUROPE,782735920,C,9.767000000000001
Márton Berzeviczy,hungary,EUROPE,782784012,Stub,9.767000000000001
Farkas Bethlen (1639–1679),hungary,EUROPE,782787662,Start,9.767000000000001
János Bethlen,hungary,EUROPE,782787681,Start,9.767000000000001
Ottó Herman,hungary,EUROPE,783237201,C,9.767000000000001
András Fáy,hungary,EUROPE,783376965,Start,9.767000000000001
Mihály Csáky,hungary,EUROPE,783630095,C,9.767000000000001
János Ghyczy,hungary,EUROPE,785037933,Start,9.767000000000001
György Droppa,hungary,EUROPE,785328221,C,9.767000000000001
István Horthy,hungary,EUROPE,785767560,Start,9.767000000000001
János Imreffy,hungary,EUROPE,785980963,Start,9.767000000000001
János Jacobinus,hungary,EUROPE,786141789,Start,9.767000000000001
Tivadar Batthyány,hungary,EUROPE,786263144,Start,9.767000000000001
Albert Schäffle,hungary,EUROPE,786284046,C,9.767000000000001
Mihály Káthay,hungary,EUROPE,786457354,Start,9.767000000000001
István Kendi,hungary,EUROPE,786569212,Start,9.767000000000001
Sándor Kendi,hungary,EUROPE,786569264,Start,9.767000000000001
István Győrkös,hungary,EUROPE,786709849,C,9.767000000000001
György Ekrem-Kemál,hungary,EUROPE,786710114,Start,9.767000000000001
Károly Soós (Minister of Defence),hungary,EUROPE,786782182,Stub,9.767000000000001
János Esterházy,hungary,EUROPE,786809309,FA,9.767000000000001
Farkas Kovacsóczy,hungary,EUROPE,786963271,Start,9.767000000000001
István Kovacsóczy,hungary,EUROPE,786963295,Start,9.767000000000001
Mihály Mikes,hungary,EUROPE,787301744,Start,9.767000000000001
György Bánlaki,hungary,EUROPE,787315437,Stub,9.767000000000001
János Petrán,hungary,EUROPE,787336335,Stub,9.767000000000001
Károly Kovács,hungary,EUROPE,787338594,Stub,9.767000000000001
Péter Fülöp (diplomat),hungary,EUROPE,787361917,Stub,9.767000000000001
Sándor Józan,hungary,EUROPE,787375351,Stub,9.767000000000001
Tibor Zádor,hungary,EUROPE,787378864,Stub,9.767000000000001
Vencel Házi,hungary,EUROPE,787386882,Stub,9.767000000000001
János Petki,hungary,EUROPE,787504508,Start,9.767000000000001
Vilmos Hellebronth,hungary,EUROPE,787542649,Start,9.767000000000001
Árpád Prandler,hungary,EUROPE,788066012,Start,9.767000000000001
István Bittó,hungary,EUROPE,788088575,Start,9.767000000000001
Sándor Garbai,hungary,EUROPE,788253270,Stub,9.767000000000001
Béla Wenckheim,hungary,EUROPE,788254453,Stub,9.767000000000001
József Szlávy,hungary,EUROPE,788254718,Start,9.767000000000001
Sándor Simonyi-Semadam,hungary,EUROPE,788259919,Stub,9.767000000000001
Dezső Keresztury,hungary,EUROPE,788261761,Stub,9.767000000000001
László Sombori,hungary,EUROPE,788363884,Stub,9.767000000000001
Géza Szőcs,hungary,EUROPE,788564201,Start,9.767000000000001
Anna Magyar,hungary,EUROPE,788864423,Stub,9.767000000000001
Attila Kiss,hungary,EUROPE,788864464,Start,9.767000000000001
Dóra Dúró,hungary,EUROPE,788864651,Stub,9.767000000000001
Előd Novák,hungary,EUROPE,788864663,Stub,9.767000000000001
Erika Szűcs,hungary,EUROPE,788864700,Stub,9.767000000000001
György Gyula Zagyva,hungary,EUROPE,788864902,Stub,9.767000000000001
Gábor Harangozó,hungary,EUROPE,788865185,Stub,9.767000000000001
István Pálfi,hungary,EUROPE,788866886,Start,9.767000000000001
Péter Olajos,hungary,EUROPE,788866968,Start,9.767000000000001
Szabolcs Fazakas,hungary,EUROPE,788866972,Stub,9.767000000000001
Péter Niedermüller,hungary,EUROPE,788867199,Stub,9.767000000000001
"Imre Horváth (Hungarian politician, born 1944)",hungary,EUROPE,788868595,Stub,9.767000000000001
István Gyenesei,hungary,EUROPE,788868702,Stub,9.767000000000001
László Kapolyi,hungary,EUROPE,788869620,Stub,9.767000000000001
"László Lukács (politician, 1963)",hungary,EUROPE,788869680,Stub,9.767000000000001
Mária Wittner,hungary,EUROPE,788869867,Start,9.767000000000001
Péter Hoppál,hungary,EUROPE,788870057,Start,9.767000000000001
Szófia Havas,hungary,EUROPE,788870226,Start,9.767000000000001
Sándor Káli,hungary,EUROPE,788870285,Stub,9.767000000000001
Sándor Lipők,hungary,EUROPE,788870298,Stub,9.767000000000001
Tímea Szabó,hungary,EUROPE,788870402,Stub,9.767000000000001
Zoltán Nógrádi,hungary,EUROPE,788870503,Stub,9.767000000000001
Zoltán Varga (politician),hungary,EUROPE,788870538,Start,9.767000000000001
Zsolt Borkai,hungary,EUROPE,788870568,Stub,9.767000000000001
Albert Bartha,hungary,EUROPE,788871636,Stub,9.767000000000001
András Benkei,hungary,EUROPE,788871717,Start,9.767000000000001
András Gyürk,hungary,EUROPE,788871734,Start,9.767000000000001
András Rapcsák,hungary,EUROPE,788871739,Stub,9.767000000000001
Attila Kálmán,hungary,EUROPE,788871889,Stub,9.767000000000001
Balázs Horváth,hungary,EUROPE,788871903,Stub,9.767000000000001
Béla Katona,hungary,EUROPE,788871939,Stub,9.767000000000001
Csaba Őry,hungary,EUROPE,788872012,Start,9.767000000000001
Erik Bánki,hungary,EUROPE,788872030,Stub,9.767000000000001
Ferenc József Nagy,hungary,EUROPE,788872099,Stub,9.767000000000001
Frigyes Nagy,hungary,EUROPE,788872142,Stub,9.767000000000001
Gyula Kállai,hungary,EUROPE,788872179,Stub,9.767000000000001
Gyula Ortutay,hungary,EUROPE,788872196,Start,9.767000000000001
György Jánosi,hungary,EUROPE,788872222,Stub,9.767000000000001
György Szabad,hungary,EUROPE,788872250,Stub,9.767000000000001
Géza Révész,hungary,EUROPE,788872318,Stub,9.767000000000001
Imre Boros,hungary,EUROPE,788872332,Stub,9.767000000000001
Imre Dögei,hungary,EUROPE,788872336,Stub,9.767000000000001
Imre Kónya,hungary,EUROPE,788872339,Stub,9.767000000000001
Imre Németh (politician),hungary,EUROPE,788872352,Stub,9.767000000000001
István Kossa,hungary,EUROPE,788872424,Start,9.767000000000001
István Ries,hungary,EUROPE,788872431,Start,9.767000000000001
Iván Szabó,hungary,EUROPE,788872471,Stub,9.767000000000001
Jenő Tombor,hungary,EUROPE,788872501,Stub,9.767000000000001
Jenő Váncsa,hungary,EUROPE,788872503,Stub,9.767000000000001
János Veres,hungary,EUROPE,788872586,Start,9.767000000000001
József Darvas,hungary,EUROPE,788872619,Stub,9.767000000000001
József Gráf,hungary,EUROPE,788872632,Stub,9.767000000000001
József Györe,hungary,EUROPE,788872635,Stub,9.767000000000001
József Torgyán,hungary,EUROPE,788872660,Start,9.767000000000001
Károly Kiss,hungary,EUROPE,788872703,Stub,9.767000000000001
Károly Olt,hungary,EUROPE,788872711,Start,9.767000000000001
Károly Peyer,hungary,EUROPE,788872715,Stub,9.767000000000001
Lajos Dinnyés,hungary,EUROPE,788872763,Start,9.767000000000001
László Lakos,hungary,EUROPE,788872865,Stub,9.767000000000001
László Piros,hungary,EUROPE,788872872,Start,9.767000000000001
László Surján,hungary,EUROPE,788872920,Start,9.767000000000001
Margit Slachta,hungary,EUROPE,788872945,C,9.767000000000001
Mihály Kupa,hungary,EUROPE,788872983,Start,9.767000000000001
Miklós Nyárádi,hungary,EUROPE,788873042,Stub,9.767000000000001
Pál Ilku,hungary,EUROPE,788873101,Stub,9.767000000000001
Pál Losonczi,hungary,EUROPE,788873111,Stub,9.767000000000001
Sándor Arnóth,hungary,EUROPE,788873236,Stub,9.767000000000001
Sándor Font,hungary,EUROPE,788873259,Stub,9.767000000000001
Sándor Rónai,hungary,EUROPE,788873291,Stub,9.767000000000001
Sándor Zöld,hungary,EUROPE,788873296,Start,9.767000000000001
Tibor Füzessy,hungary,EUROPE,788873324,Stub,9.767000000000001
Zoltán Balczó,hungary,EUROPE,788873348,Stub,9.767000000000001
Zoltán Gál,hungary,EUROPE,788873356,Stub,9.767000000000001
Ágoston Valentiny,hungary,EUROPE,788873414,Stub,9.767000000000001
Árpád Házi,hungary,EUROPE,788873440,Stub,9.767000000000001
Árpád Szabó,hungary,EUROPE,788873445,Stub,9.767000000000001
Árpád Szakasits,hungary,EUROPE,788873449,Stub,9.767000000000001
Ferenc Erdei,hungary,EUROPE,788936005,Start,9.767000000000001
Paul Wittich (politician),hungary,EUROPE,788977499,C,9.767000000000001
Kálmán Ghyczy,hungary,EUROPE,789013817,Start,9.767000000000001
Móric Esterházy,hungary,EUROPE,789020852,Stub,9.767000000000001
Gusztáv Vizsolyi,hungary,EUROPE,789029884,Stub,9.767000000000001
András Nemény,hungary,EUROPE,789130752,Stub,9.767000000000001
Manó Andrássy,hungary,EUROPE,789138304,Start,9.767000000000001
Lajos Für,hungary,EUROPE,789143954,Start,9.767000000000001
György Nyisztor,hungary,EUROPE,789160712,Stub,9.767000000000001
Jenő Landler,hungary,EUROPE,789162563,Stub,9.767000000000001
Gyula Thürmer,hungary,EUROPE,789178493,Stub,9.767000000000001
Tibor Szamuely,hungary,EUROPE,789209984,C,9.767000000000001
Béla Szántó,hungary,EUROPE,789235887,Stub,9.767000000000001
Iván Skerlecz,hungary,EUROPE,789267451,Start,9.767000000000001
István Antal,hungary,EUROPE,789294344,Start,9.767000000000001
Péter Balázs,hungary,EUROPE,789294379,Start,9.767000000000001
András Balogh,hungary,EUROPE,789294388,Stub,9.767000000000001
Dániel Bánffy,hungary,EUROPE,789294409,Stub,9.767000000000001
Péter Bárándy,hungary,EUROPE,789294432,Stub,9.767000000000001
István Bárczy,hungary,EUROPE,789294436,Stub,9.767000000000001
Károly Bartha (Minister of Defence),hungary,EUROPE,789294448,Start,9.767000000000001
Tamás Beck,hungary,EUROPE,789294501,Stub,9.767000000000001
Ödön Beniczky,hungary,EUROPE,789294542,Stub,9.767000000000001
Albert Berzeviczy,hungary,EUROPE,789294554,Start,9.767000000000001
Ferenc Bihar,hungary,EUROPE,789294561,Stub,9.767000000000001
Zoltán Bíró,hungary,EUROPE,789294566,Stub,9.767000000000001
Miklós Bonczos,hungary,EUROPE,789294587,Stub,9.767000000000001
László Botka,hungary,EUROPE,789294595,Start,9.767000000000001
András Bozóki,hungary,EUROPE,789294597,Stub,9.767000000000001
János Bud,hungary,EUROPE,789294606,Stub,9.767000000000001
György Budaházy,hungary,EUROPE,789294610,Start,9.767000000000001
Barna Buza,hungary,EUROPE,789294630,Stub,9.767000000000001
Albin Csáky,hungary,EUROPE,789294640,Start,9.767000000000001
Imre Csáky (Minister of Foreign Affairs),hungary,EUROPE,789294647,Stub,9.767000000000001
Lajos Csatay,hungary,EUROPE,789294662,Start,9.767000000000001
Ervin Cseh,hungary,EUROPE,789294663,Stub,9.767000000000001
Emese Danks,hungary,EUROPE,789294702,Stub,9.767000000000001
Dávid Daróczi,hungary,EUROPE,789294710,Stub,9.767000000000001
Géza Daruváry,hungary,EUROPE,789294713,Stub,9.767000000000001
Gyula Décsi,hungary,EUROPE,789294718,Stub,9.767000000000001
Ervin Demeter,hungary,EUROPE,789294720,Stub,9.767000000000001
Aurél Dessewffy (1846–1928),hungary,EUROPE,789294727,Stub,9.767000000000001
Imre Dimény,hungary,EUROPE,789294732,Start,9.767000000000001
Mihály Dömötör,hungary,EUROPE,789294735,Stub,9.767000000000001
Lajos Drahos,hungary,EUROPE,789294746,Stub,9.767000000000001
Tibor Draskovics,hungary,EUROPE,789294752,Stub,9.767000000000001
Ferenc Duschek,hungary,EUROPE,789294759,Stub,9.767000000000001
Sándor Erdély,hungary,EUROPE,789294795,Stub,9.767000000000001
Tibor Erdey-Grúz,hungary,EUROPE,789294800,Stub,9.767000000000001
Sándor Ernszt,hungary,EUROPE,789294818,Stub,9.767000000000001
Ferenc Esztergályos,hungary,EUROPE,789294834,Start,9.767000000000001
